MGRNU,HOL,VEL,AW_SN_QUA,N_LENX_CDE,GU_CDE,lat,lon
06-0000029350,0,0,4,6,140,37.47754001,127.1290433
06-0000029645,0,0,4,1,260,37.55417725,126.9757825
06-0000033582,0,0,0,1,230,37.49135361,127.1141283
06-0000033242,0,0,0,1,710,37.48732722,126.9937192
06-0000036468,0,0,0,1,680,37.54840442,127.1709472
06-0000036470,0,0,4,1,680,37.56236266,127.1549626
06-0000036471,0,0,0,1,680,37.50726866,126.8544266
06-0000036585,0,0,4,6,470,37.49203341,127.1566757
06-0000036586,0,0,2,1,470,37.52084001,126.8873474
06-0000036587,0,0,0,1,470,37.6113241,127.0220701
06-0000036588,0,0,0,1,470,37.57529331,126.9774093
06-0000036592,0,0,4,6,230,37.57534222,126.9766593
06-0000036050,0,0,0,1,300,37.57256198,126.9772097
06-0000036778,0,0,4,6,560,37.54795536,127.1491086
06-0000036787,0,0,0,1,470,37.61684522,127.0864896
06-0000036236,0,0,0,1,440,37.61844595,127.0873515
06-0000036242,0,0,0,1,440,37.59272607,127.0934755
06-0000036248,0,0,0,1,440,37.5935004,127.0181537
06-0000036506,0,0,0,1,200,37.6120412,126.9323867
06-0000036507,0,0,0,1,200,37.61198566,126.9324922
06-0000036682,0,0,0,1,0,37.61187036,126.9330524
06-0000036683,0,0,0,1,0,37.56489664,127.1752638
06-0000036684,0,0,0,1,0,37.56502456,127.1751918
06-0000036685,0,0,0,1,0,37.58492121,126.8847491
06-0000036688,0,0,0,1,710,37.48744658,126.9750783
06-0000029433,0,0,2,1,110,37.57942648,127.0922457
06-0000029547,0,0,4,6,710,37.58116372,127.0934363
06-0000029548,0,0,2,1,350,37.58445767,127.0942557
06-0000029550,0,0,4,1,350,37.58868652,127.0965569
06-0000029551,0,0,0,1,290,37.61295857,127.0962491
06-0000029553,0,0,0,1,380,37.51725021,126.8381167
06-0000029682,0,0,0,1,350,37.57020253,126.9773351
06-0000029683,0,0,0,1,350,37.55024202,126.9441217
06-0000029684,0,0,0,1,350,37.50121981,126.9433033
06-0000029685,0,0,0,1,560,37.50128918,126.9426011
06-0000029687,0,0,4,1,530,37.50177605,126.9425658
06-0000029688,0,0,4,1,530,37.61325296,127.0778412
06-0000033488,0,0,0,1,230,37.64078846,127.0166652
06-0000033490,0,0,4,1,710,37.50288719,126.8797232
06-0000033491,0,0,0,1,710,37.50274838,126.8798244
06-0000033492,0,0,4,1,710,37.54071525,126.8457545
06-0000033493,0,0,0,1,710,37.54071347,126.8456647
06-0000033494,0,0,0,1,710,37.5407896,126.8457649
06-0000033440,0,0,0,1,540,37.53175509,127.14962
06-0000033618,0,0,0,1,210,37.53536903,127.1456726
06-0000033454,0,0,0,1,210,37.53807623,127.1520708
06-0000039212,0,0,0,1,140,37.54499069,127.0242652
06-0000039214,0,0,0,1,350,37.47691899,126.9811162
06-0000039215,0,0,0,1,540,37.47622636,126.9821543
06-0000039216,0,0,0,1,540,37.5761692,127.0009124
06-0000039219,0,0,0,1,620,37.49145506,127.030733
06-0000039013,0,0,0,1,650,37.49581334,126.9511817
06-0000039014,0,0,0,1,590,37.49616403,126.9513128
06-0000039015,0,0,0,1,0,37.49630445,126.9513679
06-0000039016,0,0,0,1,110,37.49700878,126.9513454
06-0000039017,0,0,0,1,110,37.49654936,126.951462
06-0000039020,0,0,0,1,230,37.58087952,126.8138027
06-0000039021,0,0,0,1,230,37.49310438,126.9493977
06-0000039022,0,0,2,6,230,37.49392852,126.9497366
06-0000039026,0,0,0,1,740,37.49476598,126.9522996
06-0000039027,0,0,0,1,740,37.63811015,127.0256387
06-0000038737,0,0,0,1,680,37.613621,127.1054862
06-0000038801,0,0,0,1,590,37.51852057,126.869932
06-0000039375,0,0,4,6,470,37.49845466,127.0772146
06-0000037892,0,0,0,1,470,37.50381559,126.896223
06-0000038108,0,0,0,1,380,37.57341202,127.0042612
06-0000038350,0,0,0,1,710,37.65358533,127.0567316
06-0000033246,0,0,4,1,140,37.4844454,126.9958785
06-0000033247,0,0,4,6,440,37.57259144,126.805923
06-0000033248,0,0,0,1,290,37.55095937,126.8717226
06-0000033411,0,0,0,1,710,37.53656552,126.9515937
06-0000033412,0,0,0,1,710,37.53712531,126.9521108
06-0000033571,0,0,0,1,380,37.56052201,126.8565261
06-0000033576,0,0,0,1,230,37.56183682,126.8080931
06-0000033696,0,0,0,1,440,37.56189536,126.8078239
06-0000037661,0,0,0,1,650,37.56166182,126.8078028
06-0000037663,0,0,0,1,200,37.5573761,127.1713446
06-0000037664,0,0,0,1,200,37.55664635,127.1730533
06-0000037665,0,0,2,1,590,37.55619404,127.1731056
06-0000036110,0,0,0,6,740,37.57285256,127.0019206
06-0000036351,0,0,0,1,260,37.49546667,127.0259484
06-0000036352,0,0,0,1,260,37.4953218,127.0251661
06-0000036353,0,0,0,1,260,37.57824727,126.9301808
06-0000036355,0,0,0,1,260,37.4970247,127.026254
06-0000036357,0,0,0,1,260,37.5285141,127.1087225
06-0000036358,0,0,0,1,260,37.63002988,127.051037
06-0000036359,0,0,0,1,260,37.6801338,127.056268
06-0000036361,0,0,0,1,260,37.59669408,127.0138363
06-0000036689,0,0,0,1,710,37.48771004,126.9753878
06-0000036129,0,0,0,1,380,37.59530275,126.9108666
06-0000036130,0,0,0,1,380,37.54287374,127.0843839
06-0000036131,0,0,0,1,380,37.55689604,127.1444945
06-0000036134,0,0,0,1,380,37.52675918,127.1265951
06-0000036135,0,0,0,1,380,37.52683397,127.1265762
06-0000036136,0,0,0,1,380,37.52684172,127.1266582
06-0000036137,0,0,0,1,380,37.52677554,127.1266855
06-0000036369,0,0,0,6,300,37.50616642,126.8583068
06-0000036503,0,0,0,1,440,37.47136149,127.0441754
06-0000029542,0,0,0,1,290,37.60461177,127.0393036
06-0000029667,0,0,0,1,350,37.60463852,127.0394508
06-0000029668,0,0,0,1,350,37.60616057,127.0403205
06-0000029669,0,0,4,1,590,37.56850946,127.0302391
06-0000029670,0,0,0,1,350,37.64236266,127.0108339
06-0000029672,0,0,0,1,350,37.48640067,126.9581097
06-0000029673,0,0,0,1,350,37.5341811,126.8927779
06-0000029675,0,0,0,1,350,37.53410535,126.8929322
06-0000029677,0,0,0,1,590,37.4859009,126.9598074
06-0000029678,0,0,0,1,590,37.49014469,126.9603889
06-0000029679,0,0,0,1,590,37.59638593,126.9493613
06-0000033458,0,0,0,1,410,37.59572753,127.1001998
06-0000033465,0,0,0,1,590,37.57007568,126.8074271
06-0000033486,0,0,4,1,710,37.63952929,127.010511
06-0000036057,0,0,4,6,500,37.55292823,127.0237427
06-0000036283,0,0,0,1,440,37.54165807,127.0185382
06-0000036152,0,0,0,1,380,37.546843,126.9296381
06-0000036160,0,0,0,1,710,37.54566126,126.9507686
06-0000036412,0,0,4,6,350,37.53583216,127.1347392
06-0000029429,0,0,0,1,650,37.58942416,127.09668
06-0000029552,0,0,0,1,380,37.61277146,127.0962916
06-0000033487,0,0,0,1,710,37.63960242,127.0105982
06-0000033443,0,0,0,1,540,37.54722351,127.074393
06-0000033624,0,0,4,1,260,37.54071216,126.847878
06-0000033467,0,0,0,1,590,37.54012272,126.8462551
06-0000033474,0,0,0,1,710,37.46452639,127.093239
06-0000033476,0,0,0,1,710,37.46510804,127.1129723
06-0000033481,0,0,0,1,230,37.47635424,126.9816785
06-0000033632,0,0,0,1,260,37.50532883,126.9427856
06-0000016860,0,0,0,'',260,37.48915242,127.1221042
06-0000016858,0,0,0,'',260,37.49791798,127.1354761
06-0000038933,0,0,0,1,680,37.4947224,127.0004929
06-0000039209,0,0,0,1,140,37.51960612,127.055192
06-0000039217,0,0,0,1,540,37.57651772,127.0009199
06-0000039019,0,0,0,1,230,37.58147849,126.8126501
06-0000039030,0,0,0,1,540,37.52108483,126.8706932
06-0000039295,0,0,4,6,260,37.59427207,127.0740778
06-0000039297,0,0,4,6,230,37.5450133,127.0448941
06-0000039298,0,0,2,6,230,37.59078448,127.0143949
06-0000039273,0,0,4,1,740,37.49545682,126.9491423
06-0000039277,0,0,4,1,170,37.49496742,126.9514806
06-0000039286,0,0,4,1,740,37.53343847,126.9007841
06-0000039985,-9,-9,0,'',410,37.60564641,126.934176
06-0000000220,5,8,4,2,380,37.60592168,126.9341053
06-0000039893,-9,-9,-9,'',380,37.60586481,126.9339822
06-0000039888,-9,-9,-9,'',380,37.64111312,127.1122909
06-0000026376,0,0,0,'',140,37.57913868,126.7999171
06-0000040301,-9,-9,2,6,260,37.53041497,126.8440858
06-0000040392,-9,-9,2,6,260,37.52498591,127.1068261
06-0000036889,0,0,4,1,560,37.52528295,127.1063655
06-0000028565,0,0,0,'',260,37.48628655,127.1135557
06-0000040546,-9,-9,-9,'',440,37.50156461,127.10902
06-0000036362,0,0,0,1,260,37.61188946,126.9373595
06-0000036363,0,0,0,1,260,37.61182649,126.9372186
06-0000036365,0,0,0,1,260,37.62636679,127.0793812
06-0000036366,0,0,0,1,260,37.62552427,127.079985
06-0000036649,0,0,0,1,290,37.65292709,127.0578027
06-0000036650,0,0,0,1,290,37.65283888,127.0579551
06-0000036093,0,0,0,1,740,37.65122173,127.0585511
06-0000036328,0,0,0,1,260,37.62625666,127.0796307
06-0000029493,0,0,2,1,440,37.61455702,127.0816599
06-0000029495,0,0,0,1,440,37.59860735,127.0950787
06-0000029601,0,0,0,1,740,37.59877007,127.0950217
06-0000029602,0,0,2,6,650,37.59936705,127.098503
06-0000029604,0,0,2,6,650,37.59917285,127.0976245
06-0000029605,0,0,0,1,650,37.6016327,127.0384527
06-0000029606,0,0,0,1,650,37.60069573,127.0385141
06-0000029607,0,0,0,1,650,37.6007971,127.0385594
06-0000029334,0,0,0,1,740,37.57859301,127.0601869
06-0000029337,0,0,0,1,740,37.51143458,127.0744062
06-0000029341,0,0,0,1,740,37.49735728,126.8536128
06-0000029466,0,0,0,1,440,37.45119015,126.901228
06-0000029468,0,0,0,1,440,37.47372131,126.8922189
06-0000029680,0,0,0,1,350,37.5612654,126.9179361
06-0000029275,0,0,4,1,200,37.56733952,126.91344
06-0000029276,0,0,0,1,200,37.5672029,126.9136448
06-0000029277,0,0,0,1,200,37.56749797,126.9153099
06-0000029405,0,0,0,1,290,37.55801904,126.9080561
06-0000029407,0,0,0,1,230,37.57299842,126.9022077
06-0000029531,0,0,0,1,560,37.48491964,126.9860252
06-0000033426,0,0,0,1,710,37.50506898,127.1340051
06-0000033608,0,0,0,1,210,37.51063944,126.8713682
06-0000033767,0,0,0,1,230,37.464601,127.0437523
06-0000033304,0,0,4,1,710,37.50723892,126.8745743
06-0000033439,0,0,0,1,540,37.56886857,126.9161213
06-0000033441,0,0,0,1,540,37.56473297,126.9121211
06-0000033442,0,0,0,1,540,37.47718768,126.8860452
06-0000033444,0,0,4,1,540,37.55015568,126.9143847
06-0000033445,0,0,4,1,170,37.53354497,127.1408314
06-0000033615,0,0,0,1,210,37.53715511,127.1503937
06-0000033617,0,0,4,1,210,37.53505307,127.1449263
06-0000033619,0,0,2,1,260,37.53560509,127.1456223
06-0000033620,0,0,2,1,260,37.53490406,127.1451823
06-0000033452,0,0,2,1,500,37.53645782,127.1480546
06-0000036295,0,0,0,1,440,37.5065613,127.0832361
06-0000036296,0,0,0,1,440,37.49076314,127.1251361
06-0000025440,0,0,0,'',260,37.49133887,127.1256905
06-0000036480,0,0,0,1,300,37.50289553,127.1382626
06-0000036482,0,0,0,1,300,37.58069811,127.00211
06-0000036483,0,0,0,1,300,37.62701957,127.0763928
06-0000036614,0,0,4,6,560,37.62722978,127.0766823
06-0000036618,0,0,0,1,110,37.62705493,127.0766983
06-0000036265,0,0,4,6,110,37.57208908,126.9766291
06-0000036268,0,0,4,6,260,37.55362877,127.0211857
06-0000036272,0,0,0,1,0,37.50588574,127.1437031
06-0000036282,0,0,0,1,440,37.61873238,126.9341595
06-0000036474,0,0,0,1,680,37.61824191,126.934397
06-0000036593,0,0,0,1,230,37.6178273,126.935019
06-0000036510,0,0,4,6,200,37.56439949,127.0075156
06-0000036511,0,0,4,6,200,37.56422105,127.0074021
06-0000036514,0,0,0,1,740,37.55670461,126.9018152
06-0000036710,0,0,0,1,290,37.55723444,126.9043495
06-0000036711,0,0,0,1,290,37.5572758,126.904541
06-0000036713,0,0,0,1,290,37.46031982,126.9273799
06-0000029647,0,0,4,1,260,37.46149983,126.9243176
06-0000038803,0,0,0,1,590,37.49216735,127.1563596
06-0000038804,0,0,0,1,590,37.60243899,127.0328578
06-0000038805,0,0,0,1,590,37.60337808,127.0133086
06-0000038807,0,0,0,1,590,37.60236399,127.0135386
06-0000038808,0,0,0,1,590,37.60173585,127.0144077
06-0000038810,0,0,4,6,500,37.57618787,126.8122475
06-0000038811,0,0,4,6,500,37.62487782,127.0922949
06-0000038813,0,0,0,1,590,37.63804955,127.1074424
06-0000037910,0,0,2,1,680,37.53245307,127.0784581
06-0000037913,0,0,0,1,680,37.53468159,127.0709092
06-0000038128,0,0,2,1,380,37.5347832,127.0705587
06-0000038130,0,0,0,1,380,37.61921461,126.9205986
06-0000038133,0,0,0,1,380,37.57641718,127.0262318
06-0000038134,0,0,4,2,380,37.577868,127.0579451
06-0000038135,0,0,4,2,380,37.62347923,126.9199704
06-0000038136,0,0,2,2,380,37.55743192,126.9462544
06-0000038137,0,0,0,1,380,37.51191906,127.0927728
06-0000038140,0,0,4,1,110,37.52702854,127.0280796
06-0000038141,0,0,4,1,110,37.51133074,127.1097745
06-0000038373,0,0,0,1,470,37.66970019,127.0437879
06-0000038374,0,0,0,1,470,37.66606404,127.0432289
06-0000029473,0,0,0,1,300,37.53766396,126.8269111
06-0000029588,0,0,0,1,620,37.56412798,126.8553653
06-0000029201,0,0,0,1,740,37.56106883,126.9518884
06-0000029254,0,0,0,1,530,37.5689116,126.9711046
06-0000029392,0,0,0,1,260,37.56925266,126.9721933
06-0000029396,0,0,0,1,200,37.55419414,126.9753347
06-0000029641,0,0,0,1,590,37.55766157,126.9769301
06-0000029642,0,0,0,1,590,37.6334396,126.9191634
06-0000033706,0,0,0,1,440,37.55427186,126.9754747
06-0000033583,0,0,4,6,410,37.49155819,127.114806
06-0000033584,0,0,4,1,170,37.48981143,127.112028
06-0000033588,0,0,4,1,530,37.63440664,126.9180967
06-0000033717,0,0,0,1,140,37.58078439,127.0493829
06-0000033589,0,0,0,1,290,37.54372998,126.9499151
06-0000033590,0,0,2,1,290,37.47667387,126.9823301
06-0000033593,0,0,4,1,470,37.56357102,127.0310358
06-0000033594,0,0,4,6,350,37.51347838,126.9566537
06-0000033595,0,0,4,1,110,37.50468181,127.0244063
06-0000033596,0,0,4,1,300,37.5042676,127.0246053
06-0000033722,0,0,0,1,440,37.50644437,127.0234714
06-0000037673,0,0,0,1,680,37.58644317,127.0117254
06-0000036263,0,0,0,1,440,37.61982524,126.933757
06-0000036469,0,0,2,1,680,37.5497242,127.158619
06-0000036047,0,0,0,1,0,37.57528175,126.9762258
06-0000036252,0,0,0,1,440,37.54261495,126.9529326
06-0000036687,0,0,0,1,710,37.50736643,126.9322615
06-0000036132,0,0,0,1,380,37.54497481,126.9342476
06-0000036673,0,0,0,1,0,37.58010422,127.0762428
06-0000029674,0,0,0,1,350,37.5341946,126.8928973
06-0000029265,0,0,4,1,140,37.56406005,127.0071486
06-0000033609,0,0,4,1,260,37.52649309,127.0453547
06-0000033616,0,0,0,1,470,37.53421246,127.1425726
06-0000033455,0,0,2,6,140,37.54936268,127.182741
06-0000033456,0,0,0,1,140,37.58068102,127.0886057
06-0000033457,0,0,0,1,140,37.53243833,127.0240404
06-0000036462,0,0,0,1,300,37.54289414,126.9530374
06-0000036581,0,0,0,1,470,37.50616458,127.1439337
06-0000036035,0,0,0,1,440,37.5049951,127.1479513
06-0000036254,0,0,4,6,230,37.6180975,126.9343504
06-0000036259,0,0,0,1,440,37.61961578,126.9336553
06-0000036466,0,0,0,1,300,37.46780949,127.0397497
06-0000029648,0,0,4,1,260,37.52489255,126.8718653
06-0000029649,0,0,0,1,290,37.52960927,127.1430648
06-0000029650,0,0,0,1,440,37.49138097,127.0879743
06-0000029259,0,0,0,1,530,37.45673029,126.8943888
06-0000029260,0,0,0,1,540,37.5112631,126.8892078
06-0000036138,0,0,0,1,380,37.54202039,126.9472078
06-0000036143,0,0,0,1,380,37.61193161,126.9332393
06-0000036393,0,0,0,1,350,37.54482985,126.9500088
06-0000036397,0,0,2,6,350,37.58326207,126.8823574
06-0000036403,0,0,0,1,350,37.55704997,127.1410981
06-0000029689,0,0,0,1,530,37.61336175,127.0779448
06-0000029295,0,0,2,1,650,37.50812125,126.8805542
06-0000029296,0,0,0,1,650,37.61318178,127.0776857
06-0000029297,0,0,0,1,230,37.5006683,126.8291279
06-0000029299,0,0,0,1,230,37.61118392,127.096122
06-0000029300,0,0,0,1,230,37.60944554,127.0957212
06-0000029302,0,0,0,1,140,37.61003674,127.0962274
06-0000029304,0,0,0,1,140,37.54002407,127.0524288
06-0000029305,0,0,0,1,140,37.54011656,127.052412
06-0000029306,0,0,0,1,140,37.45047212,126.9045449
06-0000029434,0,0,0,1,650,37.5342102,127.0690337
06-0000038376,0,0,0,1,740,37.63625903,127.0238002
06-0000038377,0,0,2,6,740,37.55850083,126.838434
06-0000038378,0,0,0,1,740,37.48573678,126.896283
06-0000038381,0,0,0,1,740,37.50482978,127.1480299
06-0000039221,0,0,0,1,620,37.57345371,127.0430977
06-0000039222,0,0,0,1,500,37.58795472,127.0430069
06-0000039223,0,0,0,1,260,37.58727511,127.0482158
06-0000039224,0,0,0,1,260,37.56890113,127.0799941
06-0000039498,0,0,3,1,540,37.57594546,127.1693428
06-0000038916,0,0,2,1,170,37.49231018,127.0942645
06-0000039197,0,0,0,1,560,37.55366321,127.1426605
06-0000039202,0,0,0,1,500,37.57975216,127.0705762
06-0000039482,0,0,0,1,410,37.54916918,127.1493619
06-0000039488,0,0,0,1,260,37.56719741,127.0620303
06-0000039493,0,0,4,6,200,37.51253228,127.0106496
06-0000038920,0,0,0,1,680,37.48228489,126.9922345
06-0000038926,0,0,0,1,680,37.47811024,127.0076253
06-0000038936,0,0,0,1,680,37.5118022,127.0541591
06-0000039207,0,0,0,1,140,37.51312013,127.0544551
06-0000039213,0,0,0,1,350,37.47700358,126.9820115
06-0000039220,0,0,0,1,620,37.57337366,127.0296318
06-0000037675,0,0,4,1,530,37.58642776,127.0116279
06-0000037676,0,0,2,1,650,37.5864971,126.9464852
06-0000037677,0,0,4,6,680,37.56448801,126.9668087
06-0000033243,0,0,0,1,710,37.48659647,126.9941996
06-0000033414,0,0,0,1,710,37.5599862,126.8575271
06-0000037666,0,0,4,1,680,37.55610804,127.1732797
06-0000036356,0,0,0,1,260,37.58321373,127.001915
06-0000036644,0,0,4,1,710,37.59580137,127.0143273
06-0000029497,0,0,4,6,440,37.59869186,127.0950487
06-0000029213,0,0,0,1,710,37.59906382,127.0398824
06-0000029346,0,0,0,1,140,37.48426337,126.9801017
06-0000033255,0,0,0,1,710,37.56427246,127.0038
06-0000033592,0,0,0,1,230,37.55631596,127.0432006
06-0000036957,0,0,0,1,710,37.57676974,126.9555569
06-0000036958,0,0,4,6,710,37.48322819,126.9963743
06-0000036959,0,0,0,1,260,37.48086827,126.9979032
06-0000036960,0,0,0,1,200,37.55049234,126.960186
06-0000036962,0,0,0,1,210,37.54064096,126.9489554
06-0000036963,0,0,0,1,260,37.45188248,126.8928397
06-0000036965,0,0,0,1,710,37.56385551,127.0663761
06-0000036584,0,0,4,1,470,37.50250334,127.1337479
06-0000036266,0,0,4,6,230,37.55551496,127.0247673
06-0000036267,0,0,4,6,210,37.55365221,127.0212727
06-0000036269,0,0,4,6,260,37.50498649,127.1468718
06-0000036270,0,0,0,1,0,37.5051459,127.1460704
06-0000036271,0,0,0,1,0,37.50519749,127.1457461
06-0000036274,0,0,0,1,0,37.5064153,127.1418578
06-0000036276,0,0,0,1,440,37.50681355,127.1398986
06-0000036277,0,0,0,1,440,37.50718859,127.139999
06-0000036679,0,0,0,1,0,37.4963417,127.0256486
06-0000036114,0,0,0,1,740,37.49655191,127.0262562
06-0000036122,0,0,0,1,380,37.61211015,126.9360974
06-0000036126,0,0,0,1,380,37.56471996,127.1752423
06-0000036375,0,0,0,1,740,37.61034528,126.928834
06-0000036380,0,0,0,1,560,37.59015398,127.0163039
06-0000036385,0,0,4,6,110,37.61256547,126.9362581
06-0000036681,0,0,0,1,0,37.61193612,126.9330026
06-0000036128,0,0,0,1,380,37.48801125,126.9757604
06-0000036133,0,0,0,1,380,37.54764435,127.1279283
06-0000036139,0,0,0,1,380,37.54003608,126.9449693
06-0000036140,0,0,0,1,380,37.54059501,126.9467814
06-0000029282,0,0,0,1,200,37.53019643,126.875813
06-0000029419,0,0,4,1,650,37.51824494,126.9330012
06-0000029693,0,0,0,1,530,37.58358291,127.0836418
06-0000029698,0,0,0,1,530,37.51899313,126.8369099
06-0000029703,0,0,4,6,350,37.51841003,126.9333923
06-0000033340,0,0,0,1,290,37.60712998,127.0673278
06-0000033485,0,0,0,1,230,37.63964287,127.0102575
06-0000033489,0,0,0,1,710,37.50699993,126.8381121
06-0000033497,0,0,4,1,710,37.54192516,126.8443466
06-0000033636,0,0,0,1,260,37.55246327,126.8531017
06-0000033638,0,0,0,1,260,37.46492225,127.1063339
06-0000033639,0,0,0,1,260,37.46476711,127.1079234
06-0000033640,0,0,0,1,260,37.46504266,127.1015736
06-0000033641,0,0,2,1,260,37.46520627,127.1012698
06-0000033347,0,0,0,1,290,37.52389234,127.0463097
06-0000033352,0,0,0,1,290,37.50190286,127.0030882
06-0000033499,0,0,0,1,710,37.63428956,127.0361762
06-0000040299,-9,-9,2,6,290,37.54172325,127.017478
06-0000036613,0,0,4,6,560,37.62712702,127.076435
06-0000036275,0,0,0,1,0,37.50669724,127.1404646
06-0000036708,0,0,0,1,290,37.55699346,126.9031966
06-0000039292,0,0,0,1,230,37.59636831,127.0852609
06-0000039577,0,0,0,1,650,37.53234384,126.9542261
06-0000039583,0,0,0,1,650,37.54583049,126.8366073
06-0000039588,0,0,0,1,650,37.49383671,126.9048638
06-0000039593,0,0,2,6,650,37.57304012,126.9135403
06-0000038731,0,0,0,1,680,37.56835135,127.0109517
06-0000038736,0,0,0,1,680,37.52118459,126.8897852
06-0000038740,0,0,0,1,200,37.49489618,126.9515415
06-0000039018,0,0,0,1,650,37.49664284,126.9514761
06-0000039028,0,0,0,1,740,37.52079852,126.8706228
06-0000039280,0,0,0,1,230,37.61119162,126.9785671
06-0000040432,-9,-9,-9,'',620,37.52478444,127.1070107
06-0000038809,0,0,0,1,590,37.57618754,126.8122401
06-0000038131,0,0,0,1,170,37.61908624,126.9212767
06-0000038142,0,0,0,1,110,37.66971615,127.043659
06-0000038379,0,0,4,1,260,37.50720752,127.139771
06-0000039190,0,0,0,1,440,37.4968489,126.8503721
06-0000038928,0,0,0,1,680,37.51049998,127.0246464
06-0000039023,0,0,0,1,210,37.49396466,126.9496291
06-0000039296,0,0,4,1,210,37.54335591,127.0446536
06-0000036968,0,0,2,6,740,37.48078059,126.849743
06-0000036970,0,0,4,1,740,37.48135157,126.8477885
06-0000036971,0,0,0,1,740,37.48140927,126.847255
06-0000036972,0,0,4,6,740,37.48137166,126.8481276
06-0000036975,0,0,4,1,740,37.55734222,127.1741873
06-0000037198,0,0,0,1,170,37.587777,127.0125797
