발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2016,2016120817,40,주간,목,1,1,0,0,0,대전,대덕구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,보행자,보행자,993790  ,1819179 ,127.43077286,36.37003303
2016,2016121113,30,주간,일,1,2,0,0,1,경기,용인시,차대사람,보도통행중,보도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,966268  ,1924843 ,127.11927627,37.32196594
2016,2016121820,53,야간,일,1,1,0,0,0,제주,제주시,차대차,기타,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,승합차,대형,이륜차,소형,904615  ,1499135 ,126.47334933,33.47979007
2016,2016121906,05,주간,월,1,1,0,0,0,울산,남구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,1167167 ,1728666 ,129.34402425,35.53988601
2016,2016041313,55,주간,수,1,3,2,0,0,전남,보성군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,승용차,대형,986902  ,1648262 ,127.35676047,34.82888806
2016,2016041800,36,야간,월,1,1,0,0,0,경남,남해군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,사발이,,,1035926 ,1641852 ,127.8926085,34.77053566
2016,2016042120,00,야간,목,1,1,0,0,0,전남,영광군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,903644  ,1694567 ,126.44095725,35.24188866
2016,2016042122,15,야간,목,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,940772  ,1948483 ,126.8296268,37.53376132
2016,2016042515,45,주간,월,1,1,0,0,0,전북,익산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,자전거,자전거,959197  ,1776606 ,127.0447482,35.98377551
2016,2016042520,05,야간,월,1,1,0,0,0,경북,문경시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,,,1045956 ,1853526 ,128.01433963,36.67858573
2016,2016042623,55,야간,화,1,1,0,0,0,경북,청도군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,,,1125377 ,1747284 ,128.88607198,35.71387407
2016,2016042818,20,야간,목,1,1,0,0,0,충북,제천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,사발이,,,1061961 ,1904286 ,128.16558035,36.90925308
2016,2016043005,11,야간,토,1,1,0,0,0,경기,수원시,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승용차,소형,승용차,소형,953022  ,1921466 ,126.96999105,37.29095163
2016,2016042711,20,주간,수,1,4,0,3,0,경기,동두천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,중형,보행자,보행자,961213  ,1988168 ,127.05886524,37.89253183
2016,2016043022,27,야간,토,1,3,1,1,0,전남,순천시,차대차,기타,기타,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,경형,이륜차,중형,1002292 ,1660917 ,127.52509999,34.94308766
2016,2016040613,20,주간,수,1,1,0,0,0,경기,양평군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,이륜차,소형,994496  ,1946049 ,127.43771918,37.51370848
2016,2016041419,25,야간,목,1,1,0,0,0,서울,관악구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,차로위반(진로변경 위반),단일로,기타단일로,승용차,중형,자전거,자전거,947710  ,1942121 ,126.90860311,37.47683914
2016,2016042121,45,야간,목,1,1,0,0,0,부산,서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1138377 ,1680432 ,129.01841479,35.10959181
2016,2016041922,32,야간,화,1,1,0,0,0,울산,남구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,원동기장치자전거,원동기장치자전거,1164620 ,1729720 ,129.31615516,35.54981104
2016,2016042322,54,야간,토,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로부근,승용차,소형,보행자,보행자,970064  ,1866822 ,127.16443138,36.79908422
2016,2016042804,46,야간,목,1,1,0,0,0,경기,의정부시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,이륜차,소형,건설기계,건설기계,963347  ,1972071 ,127.08395034,37.74753902
2016,2016042719,25,야간,수,1,1,0,0,0,충남,태안군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,,,895197  ,1857956 ,126.3265279,36.71384804
2016,2016042803,50,야간,목,1,1,0,0,0,충남,공주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,화물차,소형,보행자,보행자,949788  ,1832830 ,126.93938,36.49180377
2016,2016050217,51,주간,월,1,1,0,0,0,충북,충주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,,,1032217 ,1885645 ,127.8619371,36.96868788
2016,2016050301,49,야간,화,1,1,0,0,0,부산,사상구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,보행자,보행자,1135553 ,1687084 ,128.98851199,35.16990062
2016,2016050307,00,주간,화,1,1,0,0,0,부산,진구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,화물차,소형,보행자,보행자,1142090 ,1685067 ,129.05992464,35.15081647
2016,2016043015,39,주간,토,1,1,0,0,0,충북,괴산군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,1019134 ,1852105 ,127.7141155,36.66669381
2016,2016041715,40,주간,일,1,1,0,0,0,서울,성동구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,이륜차,중형,,,959625  ,1950969 ,127.04287035,37.55718693
2016,2016040910,45,주간,토,1,1,0,0,0,경북,봉화군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,이륜차,소형,1123028 ,1879454 ,128.88096237,36.90540395
2016,2016041504,00,야간,금,1,1,0,0,0,충남,아산시,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,원동기장치자전거,원동기장치자전거,961072  ,1881073 ,127.06290652,36.927221
2016,2016041302,46,야간,수,1,1,0,0,0,경남,김해시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1123987 ,1697501 ,128.86310812,35.26529927
2016,2016041404,30,야간,목,1,1,0,0,0,전북,군산시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,화물차,소형,보행자,보행자,931271  ,1775334 ,126.73769895,35.97233898
2016,2016042212,00,주간,금,1,6,3,2,0,충남,서산시,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,경형,승합차,소형,907230  ,1871980 ,126.45953197,36.84150214
2016,2016042221,51,야간,금,1,1,0,0,0,전북,익산시,차대차,추돌,진행중 추돌,운전자법규위반,과속,단일로,기타단일로,승용차,중형,원동기장치자전거,원동기장치자전거,947699  ,1769377 ,126.92029124,35.91965247
2016,2016042117,15,주간,목,1,1,0,0,0,충북,충주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,소형,1025941 ,1886475 ,127.79206325,36.97610629
2016,2016042519,40,야간,월,1,2,0,1,0,전남,장성군,차대차,추돌,진행중 추돌,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,승용차,소형,농기계,농기계,937664  ,1704914 ,126.81405202,35.33787522
2016,2016042215,35,주간,금,1,1,0,0,0,전북,남원시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,,,996087  ,1712795 ,127.45690205,35.41087572
2016,2016042212,50,주간,금,1,2,0,1,0,경기,고양시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,소형,938984  ,1955494 ,126.808807,37.59683422
2016,2016042817,15,주간,목,1,1,0,0,0,경북,포항시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,건설기계,건설기계,보행자,보행자,1167550 ,1781554 ,129.35931457,36.01642395
2016,2016050215,00,주간,월,1,1,0,0,0,전남,담양군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,957407  ,1689908 ,127.03207557,35.20360761
2016,2016050218,46,야간,월,1,1,0,0,0,전북,전주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,승합차,대형,967276  ,1759613 ,127.13768039,35.83247235
2016,2016050101,14,야간,일,1,1,0,0,0,부산,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,1137713 ,1694035 ,129.01348748,35.23235291
2016,2016040520,54,야간,화,1,2,0,1,0,경기,남양주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,건설기계,건설기계,975135  ,1972854 ,127.21772774,37.75499269
2016,2016040514,40,주간,화,1,2,1,0,0,경북,영천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,소형,1134114 ,1777451 ,128.98770447,35.98462224
2016,2016041112,10,주간,월,1,1,0,0,0,경북,군위군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,1095885 ,1803222 ,128.56685204,36.2214368
2016,2016041104,20,야간,월,1,1,0,0,0,경기,의정부시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,경형,보행자,보행자,960496  ,1971228 ,127.05163524,37.73982237
2016,2016020719,40,야간,일,1,4,1,2,0,경기,용인시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,과속,단일로,기타단일로,승용차,대형,보행자,보행자,961820  ,1918879 ,127.06938069,37.2680359
2016,2016051212,25,주간,목,1,1,0,0,0,대구,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,1099004 ,1765099 ,128.5972046,35.87739052
2016,2016051213,05,주간,목,1,3,1,1,0,경남,창원시(통합),차대사람,횡단중,횡단중,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,중형,보행자,보행자,1110194 ,1691218 ,128.7106584,35.21027087
2016,2016051702,40,야간,화,1,1,0,0,0,인천,남동구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,소형,929843  ,1932624 ,126.7074469,37.39005944
2016,2016051714,05,주간,화,1,1,0,0,0,인천,옹진군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,농기계,농기계,752398  ,1997371 ,124.68232241,37.9425497
2016,2016051608,30,주간,월,1,1,0,0,0,경북,의성군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,교량위,화물차,소형,,,1076851 ,1823023 ,128.35704816,36.40163287
2016,2016051412,04,주간,토,1,1,0,0,0,충북,보은군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,1024578 ,1828827 ,127.77429217,36.45671773
2016,2016051321,30,야간,금,1,1,0,0,0,서울,관악구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,대형,보행자,보행자,952786  ,1942059 ,126.96601395,37.47655371
2016,2016052002,31,야간,금,1,1,0,0,0,경남,김해시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,,,1128277 ,1693526 ,128.90963926,35.2289268
2016,2016051723,30,야간,화,1,2,0,1,0,광주,서구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,화물차,소형,939585  ,1685363 ,126.83662708,35.16171247
2016,2016052416,06,주간,화,1,1,0,0,0,전남,강진군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,화물차,소형,937573  ,1619767 ,126.81942684,34.57011048
2016,2016052402,06,야간,화,1,1,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,956869  ,1916562 ,127.01367605,37.24693486
2016,2016052308,55,주간,월,1,1,0,0,0,인천,남구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로부근,화물차,대형,보행자,보행자,924808  ,1938541 ,126.64997026,37.4429933
2016,2016052312,50,주간,월,1,1,0,0,0,전북,남원시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,승용차,소형,995254  ,1714209 ,127.44771911,35.42362187
2016,2016052202,01,야간,일,1,1,0,0,0,경북,구미시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,,,1080865 ,1793616 ,128.39876456,36.13621614
2016,2016052302,50,야간,월,1,1,0,0,0,서울,동작구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,949382  ,1944133 ,126.92737405,37.49506691
